molregno	chembl_id	accession	description	target_name	standard_relation	standard_value	standard_units	standard_type	organism	assay_cell_type	Num_Atoms	ALogP	LogD	QED	SMILES_cpd	SMILES_BM	BMCluster	BMCluster_size
1514486	CHEMBL2315410	P00533	Inhibition of EGFR (unknown origin) by Z-LYTE assay	Epidermal growth factor receptor erbB1	=	120	ug.mL-1	IC50	Homo sapiens		32	3.734	1.582	0.31479	C[C@@H](O)[C@@H](NC1=CC(=O)C(=C(C\C=C(/C)\CC[C@@]2(C)CCC=C(C)[C@H]2C)C1=O)O)C(=O)O	C(CC1CCC=CC1)C=CCC2=CCC=CC2	1209	10
1514485	CHEMBL2315409	P00533	Inhibition of EGFR (unknown origin) by Z-LYTE assay	Epidermal growth factor receptor erbB1	=	94	ug.mL-1	IC50	Homo sapiens		32	3.788	1.636	0.31436	C[C@@H](O)[C@@H](NC1=CC(=O)C(=C(C\C=C(/C)\CC[C@@]2(C)CCC[C@@H](C)C2=C)C1=O)O)C(=O)O	C(CC1CCCCC1)C=CCC2=CCC=CC2	1210	10
1514484	CHEMBL2315408	P00533	Inhibition of EGFR (unknown origin) by Z-LYTE assay	Epidermal growth factor receptor erbB1	>	200	ug.mL-1	IC50	Homo sapiens		32	3.734	1.582	0.31479	C[C@H](O)[C@H](NC1=CC(=O)C(=C(C\C=C(/C)\CC[C@@]2(C)CCC=C(C)[C@H]2C)C1=O)O)C(=O)O	C(CC1CCC=CC1)C=CCC2=CCC=CC2	1209	10
1514483	CHEMBL2315407	P00533	Inhibition of EGFR (unknown origin) by Z-LYTE assay	Epidermal growth factor receptor erbB1	>	200	ug.mL-1	IC50	Homo sapiens		32	3.788	1.636	0.31436	C[C@H](O)[C@H](NC1=CC(=O)C(=C(C\C=C(/C)\CC[C@@]2(C)CCC[C@@H](C)C2=C)C1=O)O)C(=O)O	C(CC1CCCCC1)C=CCC2=CCC=CC2	1210	10
1514482	CHEMBL2315406	P00533	Inhibition of EGFR (unknown origin) by Z-LYTE assay	Epidermal growth factor receptor erbB1	>	200	ug.mL-1	IC50	Homo sapiens		32	3.734	1.582	0.31479	C[C@H](O)[C@@H](NC1=CC(=O)C(=C(C\C=C(/C)\CC[C@@]2(C)CCC=C(C)[C@H]2C)C1=O)O)C(=O)O	C(CC1CCC=CC1)C=CCC2=CCC=CC2	1209	10
1514481	CHEMBL2315405	P00533	Inhibition of EGFR (unknown origin) by Z-LYTE assay	Epidermal growth factor receptor erbB1	>	200	ug.mL-1	IC50	Homo sapiens		32	3.788	1.636	0.31436	C[C@H](O)[C@@H](NC1=CC(=O)C(=C(C\C=C(/C)\CC[C@@]2(C)CCC[C@@H](C)C2=C)C1=O)O)C(=O)O	C(CC1CCCCC1)C=CCC2=CCC=CC2	1210	10
1514480	CHEMBL2315404	P00533	Inhibition of EGFR (unknown origin) by Z-LYTE assay	Epidermal growth factor receptor erbB1	>	200	ug.mL-1	IC50	Homo sapiens		31	3.356	1.205	0.3259	C[C@@H]1C(=CCC[C@]1(C)CC\C(=C\CC2=C(O)C(=O)C=C(N[C@@H](CO)C(=O)O)C2=O)\C)C	C(CC1CCC=CC1)C=CCC2=CCC=CC2	1209	10
1514479	CHEMBL2315403	P00533	Inhibition of EGFR (unknown origin) by Z-LYTE assay	Epidermal growth factor receptor erbB1	>	200	ug.mL-1	IC50	Homo sapiens		31	3.41	1.259	0.32569	C[C@@H]1CCC[C@](C)(CC\C(=C\CC2=C(O)C(=O)C=C(N[C@@H](CO)C(=O)O)C2=O)\C)C1=C	C(CC1CCCCC1)C=CCC2=CCC=CC2	1210	10
1514783	CHEMBL2315704	P00533	Inhibition of EGFR (unknown origin) by Z-LYTE assay	Epidermal growth factor receptor erbB1	>	200	ug.mL-1	IC50	Homo sapiens		32	3.734	1.582	0.31479	C[C@@H](O)[C@H](NC1=CC(=O)C(=C(C\C=C(/C)\CC[C@@]2(C)CCC=C(C)[C@H]2C)C1=O)O)C(=O)O	C(CC1CCC=CC1)C=CCC2=CCC=CC2	1209	10
1514782	CHEMBL2315703	P00533	Inhibition of EGFR (unknown origin) by Z-LYTE assay	Epidermal growth factor receptor erbB1	>	200	ug.mL-1	IC50	Homo sapiens		32	3.788	1.636	0.31436	C[C@@H](O)[C@H](NC1=CC(=O)C(=C(C\C=C(/C)\CC[C@@]2(C)CCC[C@@H](C)C2=C)C1=O)O)C(=O)O	C(CC1CCCCC1)C=CCC2=CCC=CC2	1210	10
1514781	CHEMBL2315702	P00533	Inhibition of EGFR (unknown origin) by Z-LYTE assay	Epidermal growth factor receptor erbB1	>	200	ug.mL-1	IC50	Homo sapiens		29	3.76	1.609	0.42258	C[C@@H]1C(=CCC[C@]1(C)CC\C(=C\CC2=C(O)C(=O)C=C(NCC(=O)O)C2=O)\C)C	C(CC1CCC=CC1)C=CCC2=CCC=CC2	1209	10
1514780	CHEMBL2315701	P00533	Inhibition of EGFR (unknown origin) by Z-LYTE assay	Epidermal growth factor receptor erbB1	=	197	ug.mL-1	IC50	Homo sapiens		29	3.814	1.663	0.42199	C[C@@H]1CCC[C@](C)(CC\C(=C\CC2=C(O)C(=O)C=C(NCC(=O)O)C2=O)\C)C1=C	C(CC1CCCCC1)C=CCC2=CCC=CC2	1210	10
1519276	CHEMBL2325101	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	50	nM	IC50	Homo sapiens		29	7.418	7.418	0.34475	Clc1ccc(cc1Cl)C2=NN(C(C2)c3ccc4ccccc4c3)c5ccccc5	C1C(N(N=C1c2ccccc2)c3ccccc3)c4ccc5ccccc5c4	1211	7
1519275	CHEMBL2325100	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	60	nM	IC50	Homo sapiens		28	6.576	6.576	0.40914	Cc1ccc(cc1)C2=NN(C(C2)c3ccc4ccccc4c3)c5ccccc5	C1C(N(N=C1c2ccccc2)c3ccccc3)c4ccc5ccccc5c4	1211	7
1519274	CHEMBL2325099	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	120	nM	IC50	Homo sapiens		29	6.073	6.073	0.43057	COc1ccc(cc1)C2=NN(C(C2)c3ccc4ccccc4c3)c5ccccc5	C1C(N(N=C1c2ccccc2)c3ccccc3)c4ccc5ccccc5c4	1211	7
1519273	CHEMBL2325098	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	710	nM	IC50	Homo sapiens		28	6.838	6.838	0.35588	Brc1ccc(cc1)C2=NN(C(C2)c3ccc4ccccc4c3)c5ccccc5	C1C(N(N=C1c2ccccc2)c3ccccc3)c4ccc5ccccc5c4	1211	7
1519272	CHEMBL2325097	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	110	nM	IC50	Homo sapiens		28	6.754	6.754	0.38893	Clc1ccc(cc1)C2=NN(C(C2)c3ccc4ccccc4c3)c5ccccc5	C1C(N(N=C1c2ccccc2)c3ccccc3)c4ccc5ccccc5c4	1211	7
1519271	CHEMBL2325096	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	300	nM	IC50	Homo sapiens		28	6.295	6.295	0.42302	Fc1ccc(cc1)C2=NN(C(C2)c3ccc4ccccc4c3)c5ccccc5	C1C(N(N=C1c2ccccc2)c3ccccc3)c4ccc5ccccc5c4	1211	7
1519270	CHEMBL2325095	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	240	nM	IC50	Homo sapiens		27	6.089	6.089	0.44513	C1C(N(N=C1c2ccccc2)c3ccccc3)c4ccc5ccccc5c4	C1C(N(N=C1c2ccccc2)c3ccccc3)c4ccc5ccccc5c4	1211	7
1519269	CHEMBL2325094	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	140	nM	IC50	Homo sapiens		29	7.418	7.418	0.34475	Clc1ccc(cc1Cl)C2=NN(C(C2)c3cccc4ccccc34)c5ccccc5	C1C(N(N=C1c2ccccc2)c3ccccc3)c4cccc5ccccc45	1212	7
1519268	CHEMBL2325093	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	200	nM	IC50	Homo sapiens		28	6.576	6.576	0.40914	Cc1ccc(cc1)C2=NN(C(C2)c3cccc4ccccc34)c5ccccc5	C1C(N(N=C1c2ccccc2)c3ccccc3)c4cccc5ccccc45	1212	7
1519267	CHEMBL2325092	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	100	nM	IC50	Homo sapiens		29	6.073	6.073	0.43057	COc1ccc(cc1)C2=NN(C(C2)c3cccc4ccccc34)c5ccccc5	C1C(N(N=C1c2ccccc2)c3ccccc3)c4cccc5ccccc45	1212	7
1519266	CHEMBL2325091	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	490	nM	IC50	Homo sapiens		28	6.838	6.838	0.35588	Brc1ccc(cc1)C2=NN(C(C2)c3cccc4ccccc34)c5ccccc5	C1C(N(N=C1c2ccccc2)c3ccccc3)c4cccc5ccccc45	1212	7
1519265	CHEMBL2325090	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	680	nM	IC50	Homo sapiens		28	6.754	6.754	0.38893	Clc1ccc(cc1)C2=NN(C(C2)c3cccc4ccccc34)c5ccccc5	C1C(N(N=C1c2ccccc2)c3ccccc3)c4cccc5ccccc45	1212	7
1519264	CHEMBL2325089	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	1070	nM	IC50	Homo sapiens		28	6.295	6.295	0.42302	Fc1ccc(cc1)C2=NN(C(C2)c3cccc4ccccc34)c5ccccc5	C1C(N(N=C1c2ccccc2)c3ccccc3)c4cccc5ccccc45	1212	7
1519263	CHEMBL2325088	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	2520	nM	IC50	Homo sapiens		27	6.089	6.089	0.44513	C1C(N(N=C1c2ccccc2)c3ccccc3)c4cccc5ccccc45	C1C(N(N=C1c2ccccc2)c3ccccc3)c4cccc5ccccc45	1212	7
1519262	CHEMBL2325087	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	660	nM	IC50	Homo sapiens		26	5.769	5.769	0.56708	NC(=S)N1N=C(CC1c2ccc3ccccc3c2)c4ccc(Cl)c(Cl)c4	C1C(NN=C1c2ccccc2)c3ccc4ccccc4c3	1213	7
1519046	CHEMBL2324873	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	520	nM	IC50	Homo sapiens		25	4.927	4.927	0.68367	Cc1ccc(cc1)C2=NN(C(C2)c3ccc4ccccc4c3)C(=S)N	C1C(NN=C1c2ccccc2)c3ccc4ccccc4c3	1213	7
1519045	CHEMBL2324872	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	1040	nM	IC50	Homo sapiens		26	4.424	4.424	0.69808	COc1ccc(cc1)C2=NN(C(C2)c3ccc4ccccc4c3)C(=S)N	C1C(NN=C1c2ccccc2)c3ccc4ccccc4c3	1213	7
1519044	CHEMBL2324871	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	350	nM	IC50	Homo sapiens		25	5.189	5.189	0.60382	NC(=S)N1N=C(CC1c2ccc3ccccc3c2)c4ccc(Br)cc4	C1C(NN=C1c2ccccc2)c3ccc4ccccc4c3	1213	7
1519043	CHEMBL2324870	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	530	nM	IC50	Homo sapiens		25	5.105	5.105	0.65503	NC(=S)N1N=C(CC1c2ccc3ccccc3c2)c4ccc(Cl)cc4	C1C(NN=C1c2ccccc2)c3ccc4ccccc4c3	1213	7
1519285	CHEMBL2325110	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	3280	nM	IC50	Homo sapiens		25	4.646	4.646	0.6992	NC(=S)N1N=C(CC1c2ccc3ccccc3c2)c4ccc(F)cc4	C1C(NN=C1c2ccccc2)c3ccc4ccccc4c3	1213	7
1519284	CHEMBL2325109	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	3010	nM	IC50	Homo sapiens		24	4.44	4.44	0.72047	NC(=S)N1N=C(CC1c2ccc3ccccc3c2)c4ccccc4	C1C(NN=C1c2ccccc2)c3ccc4ccccc4c3	1213	7
1519283	CHEMBL2325108	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	210	nM	IC50	Homo sapiens		26	5.769	5.769	0.56708	NC(=S)N1N=C(CC1c2cccc3ccccc23)c4ccc(Cl)c(Cl)c4	C1C(NN=C1c2ccccc2)c3cccc4ccccc34	1214	7
1519282	CHEMBL2325107	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	2060	nM	IC50	Homo sapiens		25	4.927	4.927	0.68367	Cc1ccc(cc1)C2=NN(C(C2)c3cccc4ccccc34)C(=S)N	C1C(NN=C1c2ccccc2)c3cccc4ccccc34	1214	7
1519281	CHEMBL2325106	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	160	nM	IC50	Homo sapiens		26	4.424	4.424	0.69808	COc1ccc(cc1)C2=NN(C(C2)c3cccc4ccccc34)C(=S)N	C1C(NN=C1c2ccccc2)c3cccc4ccccc34	1214	7
1519280	CHEMBL2325105	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	5680	nM	IC50	Homo sapiens		25	5.189	5.189	0.60382	NC(=S)N1N=C(CC1c2cccc3ccccc23)c4ccc(Br)cc4	C1C(NN=C1c2ccccc2)c3cccc4ccccc34	1214	7
1519279	CHEMBL2325104	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	940	nM	IC50	Homo sapiens		25	5.105	5.105	0.65503	NC(=S)N1N=C(CC1c2cccc3ccccc23)c4ccc(Cl)cc4	C1C(NN=C1c2ccccc2)c3cccc4ccccc34	1214	7
1519278	CHEMBL2325103	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	8250	nM	IC50	Homo sapiens		25	4.646	4.646	0.6992	NC(=S)N1N=C(CC1c2cccc3ccccc23)c4ccc(F)cc4	C1C(NN=C1c2ccccc2)c3cccc4ccccc34	1214	7
1519277	CHEMBL2325102	P00533	Inhibition of recombinant EGFR cytoplasmic domain (645 to 1186) (unknown origin) autophosphorylation after 1 hr	Epidermal growth factor receptor erbB1	=	2230	nM	IC50	Homo sapiens		24	4.44	4.44	0.72047	NC(=S)N1N=C(CC1c2cccc3ccccc23)c4ccccc4	C1C(NN=C1c2ccccc2)c3cccc4ccccc34	1214	7
1516477	CHEMBL2322330	P00533	Inhibition of human wild type EGFR expressed in Sf9 cells using [gamma32P]-ATP after 10 mins by scintillation counting	Epidermal growth factor receptor erbB1	=	6.9	nM	IC50	Homo sapiens	Sf9	40	5.597	5.448	0.17492	OCCOCCn1ccc2ncnc(Nc3ccc(Oc4cccc(NC(=O)NC5CCCCC5)c4)c(Cl)c3)c12	C(NC1CCCCC1)Nc2cccc(Oc3ccc(Nc4ncnc5cc[nH]c45)cc3)c2	1215	1
1516476	CHEMBL2322329	P00533	Inhibition of human wild type EGFR expressed in Sf9 cells using [gamma32P]-ATP after 10 mins by scintillation counting	Epidermal growth factor receptor erbB1	=	4.6	nM	IC50	Homo sapiens	Sf9	39	6.115	4.405	0.21594	CN(C)C\C=C\C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12	N(c1ccc(Oc2ccccc2)cc1)c3ncnc4cc[nH]c34	1164	13
1037736	CHEMBL1614725	P00533	Inhibition of human wild type EGFR expressed in Sf9 cells using [gamma32P]-ATP after 10 mins by scintillation counting	Epidermal growth factor receptor erbB1	=	4	nM	IC50	Homo sapiens	Sf9	38	5.586	5.437	0.23933	CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12	N(c1ccc(Oc2ccccc2)cc1)c3ncnc4cc[nH]c34	1164	13
1037736	CHEMBL1614725	P00533	Inhibition of human N-terminal DYKDDDD-tagged EGFR cytoplasmic domain (669 to 1210) expressed in baculovirus expression system incubated for 5 mins prior to [gamma-32P]ATP addition measured after 10 mins by scintillation counting analysis	Epidermal growth factor receptor erbB1	=	23	nM	IC50	Homo sapiens	Sf9	38	5.586	5.437	0.23933	CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12	N(c1ccc(Oc2ccccc2)cc1)c3ncnc4cc[nH]c34	1164	13
1037736	CHEMBL1614725	P00533	Inhibition of EGFR (unknown origin) after 120 mins by HotSpot assay	Epidermal growth factor receptor erbB1	=	1	nM	IC50	Homo sapiens	Sf9	38	5.586	5.437	0.23933	CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(c4)C(F)(F)F)c(Cl)c3)c12	N(c1ccc(Oc2ccccc2)cc1)c3ncnc4cc[nH]c34	1164	13
1523631	CHEMBL2333986	P00533	Inhibition of EGFR (unknown origin)	Epidermal growth factor receptor erbB1	=	10000	nM	IC50	Homo sapiens		25	4.386	4.383	0.74048	COc1cc2ncnc(Nc3ccccc3C(F)(F)F)c2cc1OC	N(c1ccccc1)c2ncnc3ccccc23	9	390
1523630	CHEMBL2333985	P00533	Inhibition of EGFR (unknown origin)	Epidermal growth factor receptor erbB1	=	4700	nM	IC50	Homo sapiens		25	3.831	3.827	0.76154	COc1cc2ncnc(Nc3ccc(cc3)C(C)(F)F)c2cc1OC	N(c1ccccc1)c2ncnc3ccccc23	9	390
151602	CHEMBL316064	P00533	Inhibition of EGFR (unknown origin)	Epidermal growth factor receptor erbB1	=	15	nM	IC50	Homo sapiens		25	4.386	4.383	0.74048	COc1cc2ncnc(Nc3cccc(c3)C(F)(F)F)c2cc1OC	N(c1ccccc1)c2ncnc3ccccc23	9	390
88236	CHEMBL294034	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1	=	60.2	nM	IC50	Homo sapiens		29	4.056	4.459	0.4923	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCn4ccnc4	C(Cn1ccnc1)Oc2ccc3ncnc(Nc4ccccc4)c3c2	1216	3
1523648	CHEMBL2334003	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1	=	13.6	nM	IC50	Homo sapiens		29	3.15	1.996	0.43438	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCNCCN	N(c1ccccc1)c2ncnc3ccccc23	9	390
1523647	CHEMBL2334002	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1	=	12.1	nM	IC50	Homo sapiens		28	3.088	1.796	0.47074	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCNCCN	N(c1ccccc1)c2ncnc3ccccc23	9	390
1523646	CHEMBL2334001	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1	=	63.4	nM	IC50	Homo sapiens		25	3.775	3.713	0.69383	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCO	N(c1ccccc1)c2ncnc3ccccc23	9	390
1523645	CHEMBL2334000	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		25	3.485	2.692	0.69819	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN	N(c1ccccc1)c2ncnc3ccccc23	9	390
1523644	CHEMBL2333999	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1	=	18.1	nM	IC50	Homo sapiens		25	5.124	5.062	0.55422	COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCBr	N(c1ccccc1)c2ncnc3ccccc23	9	390
1523643	CHEMBL2333998	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1	=	412.8	nM	IC50	Homo sapiens		23	3.323	3.323	0.79611	COc1cc2ncnc(Nc3cccc(c3)C#N)c2cc1OC	N(c1ccccc1)c2ncnc3ccccc23	9	390
1523642	CHEMBL2333997	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		26	3.388	3.574	0.54643	COc1cc2ncnc(Nc3ccc(O)c4ncccc34)c2cc1OC	N(c1cccc2ncccc12)c3ncnc4ccccc34	1217	1
1523641	CHEMBL2333996	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		25	3.22	3.441	0.59552	COc1cc2ncnc(Nc3ccc4[nH]c(C)nc4c3)c2cc1OC	N(c1ccc2[nH]cnc2c1)c3ncnc4ccccc34	1218	2
1523640	CHEMBL2333995	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		24	2.96	3.955	0.60095	COc1cc2ncnc(Nc3ccc4[nH]cnc4c3)c2cc1OC	N(c1ccc2[nH]cnc2c1)c3ncnc4ccccc34	1218	2
1523639	CHEMBL2333994	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		29	3.817	4.132	0.47254	COc1cc2ncnc(Nc3cc4cccnc4c5ncccc35)c2cc1OC	N(c1cc2cccnc2c3ncccc13)c4ncnc5ccccc45	1219	1
1523638	CHEMBL2333993	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		21	2.294	2.836	0.79149	COc1cc2ncnc(Nc3ccncc3)c2cc1OC	N(c1ccncc1)c2ncnc3ccccc23	1220	1
1523637	CHEMBL2333992	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		27	4.963	4.959	0.54681	COc1cc2ncnc(Nc3ccc(cc3)c4ccccc4)c2cc1OC	N(c1ccc(cc1)c2ccccc2)c3ncnc4ccccc34	1221	2
1523636	CHEMBL2333991	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1	=	126.7	nM	IC50	Homo sapiens		27	4.963	4.959	0.54681	COc1cc2ncnc(Nc3cccc(c3)c4ccccc4)c2cc1OC	N(c1cccc(c1)c2ccccc2)c3ncnc4ccccc34	1222	1
1523636	CHEMBL2333991	P00533	Inhibition of EGFR (unknown origin) assessed as incorporation of [32P] gamma-ATP in to myelin basic protein after 30 mins by autoradiographic analysis	Epidermal growth factor receptor erbB1	>	10000	nM	IC50	Homo sapiens		27	4.963	4.959	0.54681	COc1cc2ncnc(Nc3cccc(c3)c4ccccc4)c2cc1OC	N(c1cccc(c1)c2ccccc2)c3ncnc4ccccc34	1222	1
1523635	CHEMBL2333990	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		27	4.963	4.959	0.54681	COc1cc2ncnc(Nc3ccccc3c4ccccc4)c2cc1OC	N(c1ccccc1c2ccccc2)c3ncnc4ccccc34	1223	1
39669	CHEMBL29641	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1	=	126.7	nM	IC50	Homo sapiens		23	3.986	3.986	0.71366	COc1cc2ncnc(Nc3cccc(SC)c3)c2cc1OC	N(c1ccccc1)c2ncnc3ccccc23	9	390
1523634	CHEMBL2333989	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		22	2.697	2.695	0.7203	COc1cc2ncnc(Nc3ccc(N)cc3)c2cc1OC	N(c1ccccc1)c2ncnc3ccccc23	9	390
1523633	CHEMBL2333988	P00533	Inhibition of EGFR (unknown origin) using biotinylated-PTP1B (Tyr66) as substrate incubated for 5 mins prior to substrate addition measured after 1 hr by ELISA	Epidermal growth factor receptor erbB1				IC50	Homo sapiens		28	4.216	4.211	0.51065	COc1cc2ncnc(Nc3ccc(cc3)c4ccc(N)cc4)c2cc1OC	N(c1ccc(cc1)c2ccccc2)c3ncnc4ccccc34	1221	2
